comment,sentiment_scores,sentiment,subjectivity,word_count
"Thanks, good video!
I'm a physicist in the last year of my career.  I'm learning python , R and SQL (more python) for do data science  and I'm learning statistical inference and non-parametric statst. I think this are the basics. Then, I want to learn Spark and Hadoop, but what do you recommend me to learn before? I am thinking about docker","{'neg': 0.0, 'neu': 0.835, 'pos': 0.165, 'compound': 0.793}",Positive,0.3416666666666667,64
Great advice ken! Ill be going for bachelor of data science in the following month and this have been very useful as i wanna prepare before jumping into bachelors . Thanks for the video,"{'neg': 0.068, 'neu': 0.678, 'pos': 0.254, 'compound': 0.8264}",Positive,0.41000000000000003,34
"Hi. Do I need to start studying data science if I am not a technician (engineer), I don't know python and I have got only basic knowledges in math ?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.5625,30
I would like to develop my python and numpy skills in order to prepare for a masters in data science after my third year of university,"{'neg': 0.0, 'neu': 0.902, 'pos': 0.098, 'compound': 0.3612}",Positive,0.0,26
Thank you.,"{'neg': 0.0, 'neu': 0.286, 'pos': 0.714, 'compound': 0.3612}",Positive,0.0,2
Thank u so much for your videos. I'm actually taking the business intelligence business course from data science 365 at udemy. My goal is to finish it to the end of september.,"{'neg': 0.0, 'neu': 0.838, 'pos': 0.162, 'compound': 0.6808}",Positive,0.15000000000000002,33
Subscribe ky baly subscribe wada hy,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,6
"Hey there! I am leaning towards learning Data Science and aiming to do a Master's in the fall next year. I have started gathering information of what I need to study to get a decent clarity on how to start. For accountability purpose, I have started with python language. Will be watching more of your videos! Thanks for the information! 🤗","{'neg': 0.0, 'neu': 0.889, 'pos': 0.111, 'compound': 0.7562}",Positive,0.3416666666666666,62
more than a minute long intro when the title already tells us the topic about the video.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.45,17
MIRA MY HOUSE,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,3
"i learned tableau basics .. dont know python can i get a job ,,though my futuristic plan is complete data science","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.4,20
"I think learning by doing is a wonderful, fun and efficient way to learn a range of skills.  HOWEVER, after 40+ years developing for large, medium and small commercial, non-profit, military/defense and other companies across communications, strategic data, media, AI, quantum-AI, full stack and other areas, I have also seen the dangers of that as a primary, let alone singular learning approach.   

People who learn exclusive via doing— especially working predominately on their own while eschewing theory and complementary skills prior to that approach, often have major applied theory and application context gaps in their knowledge that they appear generally unaware of.  Obviously, this depends whether you are learning predominately on your own, or if you have guide(s), mentor(s) and/or teacher(s) that help point out short-comings and gaps in your knowledge base and approaches. 

There are multiple factors underlying this problem.  First, it is very hard for most people to deeply self-introspect to see where they lie on broad based external knowledge continuums without significant sources of historical, theoretical and contextual reference.  This is why the first factor of where people are on the Dunning-Kruger curve skews left with people who have largely self-educated without a broader base of external references as noted above.  

The second factor is the fact that most of the time, most people simply do not know what they don’t know.  In other words, it takes a broad base of external theoretical, historical and contextual learning to develop metacognitive skills to help us intuit where we have gaps in our knowledge base, and to consistently discern correct from incorrect conclusions.  While working on our own is a great way to learn deep, practical skills, we see that it often comes along with blinders to broader alternative views and approaches.  In other words, you can easily be unwittingly blind to the fact that your toolbox is mostly bare, and that you don’t know how to optimally use even the tools you do have.  For example, we see people who have never heard of Donald E. Knuth, JADD or Charles Petzold that have instead learned simply by doing, who code using approaches that others have long since bypassed, resulting in programming that causes problems and often must be rewritten and projects that must be taken over by other groups— ideally prior to them causing real world problems in the end user community.  

So, while there is no substitute for hands on learning and many have succeeded in becoming gainfully employed as programmers without much classical computer programming training or academic education;  even hands-on learning approaches work better in the form of a balanced apprenticeship approach, where you work autonomously, but under the direction and oversight of someone much more knowledgeable and skilled than yourself.

The fact is that the number of software developers on the planet doubles every 5 years.  As such, by definition this means that half of software developers have less than 5 years experience.  The number goes down as you get to more specialized areas of knowledge that increasingly can have a broad based impact in unforeseen ways on the future of humanity.  For example, the number of AI programmers is doubling every 12-14 months and is still falling.  

This means that on average, AI programmers have a year or less programming skills in AI.  Increasingly, the percentage that have any significant general programming or computer science education is dropping, as the demand for AI programmers is far outstripping what our universities and training centers can provide.  As such, more people are self-educating, often by jumping in and doing prior to getting any significant training.  

Sadly, many of us who don’t get the academic knowledge and theory up front, never go back later to address that, since they get too busy and immerse in immediate needs.  So, the gaps and deficiencies upon entering the workforce often are carried throughout their carrier.  Often they become highly proficient programmers and such, in whatever language(s) they happen to need for the tasks at hand, but they often don’t learn to intuit when, for example they should turn to something like Node.js versus Python, or use Matlab vs Tensorflow, etc,

So, what is the negative result of people learning predominately hands-on rather than under the oversight of others who are significantly more knowledgeable and skilled, and preferably with a good foundation of theory and broad based learning to bolster their metacognitive, theory and analytical skills development?   The result is that suboptimal approaches, zero hour bugs, and higher rates of failed projects, as defined by the failure to meet one or more primary deliverables as defined by the final SOW.   

Further, as AI is integrating to the very fabric of our digital world, we are seeing a wide range of badly trained and architected systems that are leading to avoidable deaths, flash crashes in major global markets, just in time delivery system failures and much more.  We know the causes of these are often programmers who are being primarily trained autonomous hands-on approaches.

So, given that traditional education in the form of BS, MS and PhD’s in Computer Science and associated fields are increasingly becoming further out of reach of more and more people from a financial standpoint, what are the alternatives?  First, online learning when done in conjunction with apprenticeship learning is a basis for a wonderful high utility educational base.  Further, programmers need to step outside of their comfort zones and explore and identify areas that they are weak in. 

Also, as AI is integrating to the very fabric of our digital world, we are seeing a wide range of badly trained and architected systems that are leading to avoidable deaths, flash crashes in major global markets, just in time delivery system failures and much more.  We know the causes of these are often programmers who are being primarily trained autonomous hands-on approaches.

So, given that traditional education in the form of BS, MS and PhD’s in Computer Science and associated fields are increasingly becoming further out of reach of more and more people, what are the alternatives.  First, online learning when done in conjuction with apprenticeship learning is a basis for a wonderful way to learn.  Further, programmers need to step outside of their comfort zones and explore and identify areas that they are weak in.  For example, say you spent a few hundred hours learning and taking on a few projects in Python and Swift.  You should also read several of the seminal computer programming theory and related books— at the very least in the areas you are focusing on, and preferably add to them over time once you have internalized their benefit.  Statistics repeatedly show that people who never learned core theory prior to beginning a career have a much lower chance of ever learning those areas.

Similarly, it can be a great boon to identify a local universities or a company that needs interns where you can work under and along side others with different skills. While the pay may be minimal or non-existent, EVERYONE (self-taught, university skilled and all other modalities of learning) should intern— just as is done in other mission critical and related fields like medicine.   And it is a LOT cheaper than the college alternative.  In medicine it is done on top of 6-9 years of additional post-university graduation education, while in computer programming, a rapidly increasing percentage never even get any post graduation training of any significant merit— let alone intern/apprenticeship training.   

Is professional programming any less deep or broad of an area of knowledge?   Not if you want to excel in terms of being at least well rounded and far more employable than average— and definitely not if you wish to excel in skills, compensation and job satisfaction.  So, don’t migrate primarily to hands-on without getting a good base of other approaches behind you, because statistically you probably will never go back to rectify the competency, knowledge and related gaps you create by doing so.","{'neg': 0.058, 'neu': 0.869, 'pos': 0.073, 'compound': 0.9668}",Positive,0.4363577257645053,1345
I am learning Data Science on my own. I dont have data science course in bachelors. However I am wiling to do it myself. Keep motivating ❤️,"{'neg': 0.0, 'neu': 0.878, 'pos': 0.122, 'compound': 0.4939}",Positive,1.0,27
no one's talking about the nut button on his desk behind his monitor?,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",Negative,0.7,14
